4.139751493930816650e-01,7.665331959724426270e-01,6.698841161778545938e-07
4.886038899421691895e-01,7.280037999153137207e-01,-4.109515249729156494e-02
5.464067459106445312e-01,6.480044126510620117e-01,-6.166472285985946655e-02
5.774512290954589844e-01,5.698781609535217285e-01,-7.882844656705856323e-02
6.128491759300231934e-01,5.118578076362609863e-01,-9.561139345169067383e-02
4.978240132331848145e-01,5.090981125831604004e-01,-4.575951397418975830e-02
5.334839224815368652e-01,4.070121943950653076e-01,-7.748939096927642822e-02
5.542145371437072754e-01,3.424813151359558105e-01,-1.002422273159027100e-01
5.709569454193115234e-01,2.858459949493408203e-01,-1.162851750850677490e-01
4.472059905529022217e-01,4.949567317962646484e-01,-4.736448824405670166e-02
4.589221179485321045e-01,3.703630566596984863e-01,-7.666601240634918213e-02
4.676523506641387939e-01,2.902567684650421143e-01,-9.797762334346771240e-02
4.731871187686920166e-01,2.203733026981353760e-01,-1.123406738042831421e-01
4.007807970046997070e-01,5.130425095558166504e-01,-5.362462997436523438e-02
3.900437355041503906e-01,4.038245081901550293e-01,-8.484163880348205566e-02
3.882479369640350342e-01,3.293684422969818115e-01,-1.048781499266624451e-01
3.896665275096893311e-01,2.614261507987976074e-01,-1.173770278692245483e-01
3.578449785709381104e-01,5.580487847328186035e-01,-6.318269670009613037e-02
3.242624998092651367e-01,4.872804582118988037e-01,-9.380245208740234375e-02
3.046138882637023926e-01,4.370294511318206787e-01,-1.079488098621368408e-01
2.902470231056213379e-01,3.844923377037048340e-01,-1.158003360033035278e-01
