4.159600138664245605e-01,7.657930850982666016e-01,6.461043540184618905e-07
4.900638163089752197e-01,7.281576991081237793e-01,-4.278513044118881226e-02
5.451360344886779785e-01,6.462249755859375000e-01,-6.253583729267120361e-02
5.723970532417297363e-01,5.643870830535888672e-01,-7.848731428384780884e-02
6.007264852523803711e-01,5.001925230026245117e-01,-9.420870244503021240e-02
4.973591864109039307e-01,5.161715149879455566e-01,-4.582944884896278381e-02
5.310007333755493164e-01,4.169823527336120605e-01,-7.787061482667922974e-02
5.499781370162963867e-01,3.523250818252563477e-01,-1.006417647004127502e-01
5.656411647796630859e-01,2.961624264717102051e-01,-1.166474893689155579e-01
4.483321011066436768e-01,5.017179846763610840e-01,-4.618931934237480164e-02
4.599978029727935791e-01,3.810231089591979980e-01,-7.557229697704315186e-02
4.679341316223144531e-01,3.015705943107604980e-01,-9.697113186120986938e-02
4.735009074211120605e-01,2.324590682983398438e-01,-1.116749495267868042e-01
4.027071893215179443e-01,5.195484161376953125e-01,-5.148711428046226501e-02
3.936056792736053467e-01,4.106571674346923828e-01,-8.321535587310791016e-02
3.896064162254333496e-01,3.372242450714111328e-01,-1.036110594868659973e-01
3.898432552814483643e-01,2.703491449356079102e-01,-1.165566593408584595e-01
3.600654006004333496e-01,5.639824271202087402e-01,-6.015694886445999146e-02
3.281691670417785645e-01,4.961973428726196289e-01,-9.194896370172500610e-02
3.095776438713073730e-01,4.461364746093750000e-01,-1.072352081537246704e-01
2.967218160629272461e-01,3.941092491149902344e-01,-1.160160750150680542e-01
