4.077901542186737061e-01,7.778132557868957520e-01,6.987410756664758082e-07
4.873290359973907471e-01,7.398868799209594727e-01,-4.458551108837127686e-02
5.503399372100830078e-01,6.604459881782531738e-01,-6.635604798793792725e-02
5.845156908035278320e-01,5.791324973106384277e-01,-8.444862067699432373e-02
6.169057488441467285e-01,5.136796236038208008e-01,-1.024754270911216736e-01
4.989164471626281738e-01,5.195735096931457520e-01,-4.931841790676116943e-02
5.333322286605834961e-01,4.115304350852966309e-01,-8.255957812070846558e-02
5.539122819900512695e-01,3.430468440055847168e-01,-1.062438488006591797e-01
5.703006982803344727e-01,2.829855382442474365e-01,-1.228752061724662781e-01
4.479685127735137939e-01,5.036171674728393555e-01,-5.008332803845405579e-02
4.611985981464385986e-01,3.752446770668029785e-01,-8.024567365646362305e-02
4.690648317337036133e-01,2.909651398658752441e-01,-1.030154675245285034e-01
4.734239280223846436e-01,2.187210917472839355e-01,-1.187509223818778992e-01
3.993817865848541260e-01,5.203114151954650879e-01,-5.577521398663520813e-02
3.906123042106628418e-01,4.062464237213134766e-01,-8.752867579460144043e-02
3.882083594799041748e-01,3.291347622871398926e-01,-1.087986603379249573e-01
3.886473774909973145e-01,2.612114846706390381e-01,-1.226146221160888672e-01
3.532146811485290527e-01,5.637972354888916016e-01,-6.508890539407730103e-02
3.198426961898803711e-01,4.914675354957580566e-01,-9.683298319578170776e-02
3.001150488853454590e-01,4.394593834877014160e-01,-1.122172027826309204e-01
2.851446568965911865e-01,3.874351382255554199e-01,-1.210454031825065613e-01
