4.201400876045227051e-01,8.152098655700683594e-01,7.818013614269148093e-07
5.088241100311279297e-01,7.687978744506835938e-01,-5.032536759972572327e-02
5.750795602798461914e-01,6.746426820755004883e-01,-7.557492703199386597e-02
6.070453524589538574e-01,5.820795893669128418e-01,-9.665963798761367798e-02
6.389419436454772949e-01,5.061618685722351074e-01,-1.176832988858222961e-01
5.149267315864562988e-01,5.162241458892822266e-01,-5.710210278630256653e-02
5.529422163963317871e-01,3.939558565616607666e-01,-9.600494056940078735e-02
5.736550092697143555e-01,3.140835165977478027e-01,-1.240798383951187134e-01
5.890926718711853027e-01,2.430725097656250000e-01,-1.439953893423080444e-01
4.553262889385223389e-01,5.014221668243408203e-01,-5.911352485418319702e-02
4.656829833984375000e-01,3.540142476558685303e-01,-9.490250796079635620e-02
4.729922413825988770e-01,2.560353875160217285e-01,-1.216591671109199524e-01
4.762248992919921875e-01,1.721326410770416260e-01,-1.401380598545074463e-01
4.007110893726348877e-01,5.240400433540344238e-01,-6.662937253713607788e-02
3.870613276958465576e-01,3.941021561622619629e-01,-1.044557765126228333e-01
3.830264508724212646e-01,3.046039938926696777e-01,-1.294595152139663696e-01
3.822461962699890137e-01,2.244458496570587158e-01,-1.455370932817459106e-01
3.513137102127075195e-01,5.780507326126098633e-01,-7.810138165950775146e-02
3.112177848815917969e-01,4.958792924880981445e-01,-1.158087551593780518e-01
2.868451774120330811e-01,4.370465576648712158e-01,-1.338144987821578979e-01
2.685321569442749023e-01,3.767442107200622559e-01,-1.441596746444702148e-01
