3.622734248638153076e-01,7.558458447456359863e-01,6.702722430418361910e-07
4.322116672992706299e-01,7.117301225662231445e-01,-4.558497667312622070e-02
4.850904941558837891e-01,6.231905221939086914e-01,-6.736399233341217041e-02
5.047744512557983398e-01,5.376812815666198730e-01,-8.531711250543594360e-02
5.322011709213256836e-01,4.765011668205261230e-01,-1.032601818442344666e-01
4.365773499011993408e-01,4.845563471317291260e-01,-4.736556112766265869e-02
4.670594036579132080e-01,3.766884803771972656e-01,-8.032169938087463379e-02
4.794968664646148682e-01,3.053683638572692871e-01,-1.045046821236610413e-01
4.862925410270690918e-01,2.471879124641418457e-01,-1.215277016162872314e-01
3.810131251811981201e-01,4.738052487373352051e-01,-4.751562699675559998e-02
3.865687251091003418e-01,3.444758653640747070e-01,-7.845593243837356567e-02
3.875169157981872559e-01,2.604149281978607178e-01,-1.019685566425323486e-01
3.857375681400299072e-01,1.897364854812622070e-01,-1.178521141409873962e-01
3.318609893321990967e-01,4.944651126861572266e-01,-5.267508327960968018e-02
3.179922699928283691e-01,3.796364367008209229e-01,-8.514837920665740967e-02
3.085224330425262451e-01,3.031288981437683105e-01,-1.068918853998184204e-01
3.026646077632904053e-01,2.363270223140716553e-01,-1.209079101681709290e-01
2.863216698169708252e-01,5.416138172149658203e-01,-6.148249655961990356e-02
2.539418041706085205e-01,4.705701172351837158e-01,-9.320235997438430786e-02
2.326321154832839966e-01,4.220911264419555664e-01,-1.082680672407150269e-01
2.170230001211166382e-01,3.732812404632568359e-01,-1.168717592954635620e-01
