4.201270043849945068e-01,7.752948999404907227e-01,7.498119884985499084e-07
5.025783181190490723e-01,7.336584329605102539e-01,-4.840827733278274536e-02
5.671910643577575684e-01,6.462095975875854492e-01,-7.220952957868576050e-02
5.968918800354003906e-01,5.587384104728698730e-01,-9.165907651185989380e-02
6.284812688827514648e-01,4.890941381454467773e-01,-1.110780313611030579e-01
5.121145844459533691e-01,4.991031885147094727e-01,-5.589897185564041138e-02
5.488712787628173828e-01,3.825467824935913086e-01,-9.183063358068466187e-02
5.676443576812744141e-01,3.074715137481689453e-01,-1.168773919343948364e-01
5.809031724929809570e-01,2.424923777580261230e-01,-1.344244182109832764e-01
4.544956386089324951e-01,4.850691556930541992e-01,-5.699109658598899841e-02
4.654362499713897705e-01,3.443123400211334229e-01,-9.058772027492523193e-02
4.717483520507812500e-01,2.526614665985107422e-01,-1.151899918913841248e-01
4.740435183048248291e-01,1.760288476943969727e-01,-1.318711042404174805e-01
4.011316001415252686e-01,5.054960846900939941e-01,-6.318586319684982300e-02
3.888571858406066895e-01,3.808530569076538086e-01,-9.900777041912078857e-02
3.840588331222534180e-01,2.965897321701049805e-01,-1.229113042354583740e-01
3.824276924133300781e-01,2.226847112178802490e-01,-1.381911188364028931e-01
3.518250286579132080e-01,5.547031164169311523e-01,-7.301959395408630371e-02
3.165011405944824219e-01,4.762668013572692871e-01,-1.089558452367782593e-01
2.935413122177124023e-01,4.211156666278839111e-01,-1.262895315885543823e-01
2.759378552436828613e-01,3.644584417343139648e-01,-1.361851245164871216e-01
