4.853617250919342041e-01,6.069908142089843750e-01,-4.160166895417205524e-07
5.635401606559753418e-01,5.538086891174316406e-01,-3.448365256190299988e-02
6.536685824394226074e-01,4.472075104713439941e-01,-5.313743278384208679e-02
6.767293810844421387e-01,3.523671030998229980e-01,-6.928217411041259766e-02
6.245709657669067383e-01,3.408921957015991211e-01,-7.874765992164611816e-02
5.604440569877624512e-01,2.791553437709808350e-01,-1.188226975500583649e-02
6.170772314071655273e-01,2.794761061668395996e-01,-4.805267229676246643e-02
6.125891804695129395e-01,3.700198233127593994e-01,-6.704821437597274780e-02
5.907380580902099609e-01,3.852551877498626709e-01,-7.644543051719665527e-02
5.099099278450012207e-01,2.773184776306152344e-01,-1.320428308099508286e-02
5.715899467468261719e-01,2.919171452522277832e-01,-4.849413409829139709e-02
5.650315284729003906e-01,3.992990553379058838e-01,-5.550351366400718689e-02
5.351929664611816406e-01,4.031891822814941406e-01,-5.285620316863059998e-02
4.621866047382354736e-01,2.991960346698760986e-01,-2.085314504802227020e-02
5.199446082115173340e-01,3.060566186904907227e-01,-5.991253629326820374e-02
5.228099822998046875e-01,4.052037000656127930e-01,-4.725347086787223816e-02
4.961067736148834229e-01,4.157417118549346924e-01,-2.983749657869338989e-02
4.143633842468261719e-01,3.330018818378448486e-01,-3.138861432671546936e-02
4.709493815898895264e-01,3.208467066287994385e-01,-5.112955719232559204e-02
4.804815948009490967e-01,3.902209103107452393e-01,-3.350483626127243042e-02
4.581027030944824219e-01,4.082421958446502686e-01,-1.429327018558979034e-02
