4.384818077087402344e-01,5.853000283241271973e-01,-4.295923190511530265e-07
5.167492032051086426e-01,5.517598390579223633e-01,-3.750094398856163025e-02
6.049178838729858398e-01,4.665516018867492676e-01,-5.743513628840446472e-02
6.271686553955078125e-01,3.776315152645111084e-01,-7.379751652479171753e-02
5.694538354873657227e-01,3.498791456222534180e-01,-8.432048559188842773e-02
5.433329343795776367e-01,2.780005335807800293e-01,-1.669603958725929260e-02
5.752620697021484375e-01,2.889689803123474121e-01,-5.268486589193344116e-02
5.626512765884399414e-01,3.775752782821655273e-01,-7.408971339464187622e-02
5.425596833229064941e-01,3.907764554023742676e-01,-8.553532510995864868e-02
4.866167008876800537e-01,2.655076682567596436e-01,-1.574242673814296722e-02
5.165899991989135742e-01,2.920368015766143799e-01,-4.764288663864135742e-02
5.111382007598876953e-01,3.971558809280395508e-01,-5.521431937813758850e-02
4.915032684803009033e-01,3.997340500354766846e-01,-5.501240119338035583e-02
4.313490390777587891e-01,2.840504646301269531e-01,-2.068763412535190582e-02
4.598586261272430420e-01,2.959974408149719238e-01,-5.698246881365776062e-02
4.651057124137878418e-01,3.969480097293853760e-01,-4.234503582119941711e-02
4.483961462974548340e-01,4.088622629642486572e-01,-2.542426064610481262e-02
3.759060502052307129e-01,3.177261650562286377e-01,-2.879349142313003540e-02
4.082338213920593262e-01,3.133447170257568359e-01,-4.848252609372138977e-02
4.191131293773651123e-01,3.849530220031738281e-01,-3.000476956367492676e-02
4.077665805816650391e-01,4.026488661766052246e-01,-1.071125082671642303e-02
