4.779685139656066895e-01,7.013288736343383789e-01,-4.700332567608711543e-07
5.811058878898620605e-01,6.520161628723144531e-01,-5.367876961827278137e-02
7.006856203079223633e-01,5.325888395309448242e-01,-8.192615956068038940e-02
7.279449105262756348e-01,4.168048799037933350e-01,-1.050503179430961609e-01
6.580433845520019531e-01,3.902293443679809570e-01,-1.191801130771636963e-01
6.093916296958923340e-01,3.029788136482238770e-01,-2.243190817534923553e-02
6.690089702606201172e-01,3.188235759735107422e-01,-6.896948814392089844e-02
6.550384163856506348e-01,4.299577474594116211e-01,-9.157917648553848267e-02
6.239547729492187500e-01,4.384772181510925293e-01,-1.022745519876480103e-01
5.410316586494445801e-01,2.873128652572631836e-01,-1.905044354498386383e-02
6.033593416213989258e-01,3.279488086700439453e-01,-6.330147385597229004e-02
5.904452204704284668e-01,4.654215872287750244e-01,-7.119113206863403320e-02
5.564125180244445801e-01,4.492624104022979736e-01,-6.734249740839004517e-02
4.744487404823303223e-01,3.107082247734069824e-01,-2.408520691096782684e-02
5.287275314331054688e-01,3.358829617500305176e-01,-7.597907632589340210e-02
5.303158164024353027e-01,4.642913639545440674e-01,-5.800445750355720520e-02
5.004343986511230469e-01,4.634372889995574951e-01,-3.479908034205436707e-02
4.073234498500823975e-01,3.504265844821929932e-01,-3.332880884408950806e-02
4.603931307792663574e-01,3.535830378532409668e-01,-6.218500807881355286e-02
4.739323854446411133e-01,4.436928927898406982e-01,-3.969753906130790710e-02
4.528068900108337402e-01,4.568311870098114014e-01,-1.468715071678161621e-02
