4.480813443660736084e-01,6.398887634277343750e-01,-4.776883884005656000e-07
5.533193349838256836e-01,6.097554564476013184e-01,-5.302704125642776489e-02
6.693156957626342773e-01,5.124487876892089844e-01,-7.797357439994812012e-02
6.639325022697448730e-01,4.271990358829498291e-01,-9.646703302860260010e-02
5.894867181777954102e-01,4.346721768379211426e-01,-1.045882627367973328e-01
6.184373497962951660e-01,2.877729535102844238e-01,-2.565023675560951233e-02
6.754227876663208008e-01,2.970484495162963867e-01,-6.956203281879425049e-02
6.383969187736511230e-01,4.036999642848968506e-01,-9.484974294900894165e-02
6.075022816658020020e-01,4.023032188415527344e-01,-1.115795373916625977e-01
5.509577393531799316e-01,2.655358910560607910e-01,-2.293931879103183746e-02
6.095418334007263184e-01,2.782553732395172119e-01,-7.067001610994338989e-02
5.862349867820739746e-01,4.035711586475372314e-01,-8.405049145221710205e-02
5.598242878913879395e-01,3.935180008411407471e-01,-8.519869297742843628e-02
4.881363809108734131e-01,2.803322970867156982e-01,-2.809616923332214355e-02
5.350157618522644043e-01,2.913112342357635498e-01,-7.334193587303161621e-02
5.316861867904663086e-01,4.075801074504852295e-01,-6.135859340429306030e-02
5.095842480659484863e-01,4.037019312381744385e-01,-4.552549496293067932e-02
4.297073185443878174e-01,3.104354143142700195e-01,-3.810896724462509155e-02
4.727795422077178955e-01,3.194171488285064697e-01,-5.777241662144660950e-02
4.773266911506652832e-01,3.967360556125640869e-01,-4.072581604123115540e-02
4.577914774417877197e-01,3.951007723808288574e-01,-2.458178997039794922e-02
