4.374216496944427490e-01,5.825419425964355469e-01,-4.761456295909738401e-07
5.203019380569458008e-01,5.544089078903198242e-01,-3.973707556724548340e-02
6.150345206260681152e-01,4.689827859401702881e-01,-5.852811783552169800e-02
6.378144025802612305e-01,3.737057447433471680e-01,-7.273077964782714844e-02
5.773157477378845215e-01,3.539871275424957275e-01,-8.118351548910140991e-02
5.509765148162841797e-01,2.794327735900878906e-01,-2.139783650636672974e-02
5.833058953285217285e-01,2.866382896900177002e-01,-5.801683664321899414e-02
5.682235360145568848e-01,3.796373307704925537e-01,-7.875344157218933105e-02
5.472554564476013184e-01,3.953396677970886230e-01,-8.972246199846267700e-02
4.935595989227294922e-01,2.674633264541625977e-01,-1.921405829489231110e-02
5.225475430488586426e-01,2.913581132888793945e-01,-5.378646403551101685e-02
5.164838433265686035e-01,4.015957117080688477e-01,-6.112653389573097229e-02
4.975720942020416260e-01,4.112311303615570068e-01,-6.006008759140968323e-02
4.376647472381591797e-01,2.842926681041717529e-01,-2.286933921277523041e-02
4.662221372127532959e-01,2.971499860286712646e-01,-6.277325004339218140e-02
4.701577126979827881e-01,4.037526845932006836e-01,-4.871422797441482544e-02
4.546954333782196045e-01,4.223569035530090332e-01,-3.097244910895824432e-02
3.812066912651062012e-01,3.150423169136047363e-01,-2.955179288983345032e-02
4.142297804355621338e-01,3.110390603542327881e-01,-5.184504017233848572e-02
4.237427115440368652e-01,3.890367448329925537e-01,-3.419367969036102295e-02
4.134091436862945557e-01,4.115807414054870605e-01,-1.495623309165239334e-02
